state,county_num,fixed tract,block_group,GEOID,GEOID_text,TotalPop,TotalMedianAge,MalePop,MMedianAge,FemalePop,FMedianAge,TotalAll,White,BlackorAA,Native,Asian,PacificIslander,Other,TwoPlus,HispanicLatino,MedianHHIncome,TotalCivLaborForce,TotalCivEmployed,TotalCivUnemployed,TotalEdu,NoSchooling,Nursery,Kindergarten,1stGrade,2ndGrade,3rdGrade,4thGrade,5thGrade,6thGrade,7thGrade,8thGrade,9thGrade,10thGrade,11thGrade,12thGradeNoGrad,HSGrad,GEDHSGrad,1YrCollege,1PlusYrsCollegeNoDeg,AssociatesDeg,BachelorsDeg,MastersDeg,ProSchoolDeg,DoctorateDeg,Less10k,10k_14.9k,15k_19.9k,20k_24.9k,25k_29.9k,30k_34.9k,35k_39.9k,40k_44.9k,45k_49.9k,50k_59.9k,60k_749.9k,75k_99.9k,100k_124.9k,125k_149.9k,150k_199.9k,200k+,PercWhite,PercBlack,PercNative,PercAsian,PercPacificIslander,PercOther,PercTwoPlus,PercHispanicLatino,PercCivEmployed,PercCivUnemployed,PercNoHS,PercHS,PercCollege,PercMasters,PercProSchool,PercDoctorate
17,31,611500,1,17316115001,170316115001.00,1049,26.8,573,26.4,476,28.3,1049,5,34,0,0,0,0,0,1010,36250,556,507,49,596,0,0,0,0,11,7,0,15,0,16,40,36,16,0,6,354,14,0,67,0,14,0,0,0,0,44,59,5,0,29,71,31,0,11,40,0,26,14,0,0,0.476644423,3.241182078,0,0,0,0,0,96.2821735,91.18705036,8.81294964,24.66442953,61.74496644,13.59060403,0,0,0
17,31,611700,2,17316117002,170316117002.00,683,26.9,405,26.7,278,29.6,683,0,304,0,0,0,0,0,379,23977,234,176,58,385,0,0,0,0,20,16,0,0,34,13,7,13,0,27,4,147,33,7,30,19,8,7,0,0,7,56,14,22,15,21,16,18,0,0,0,0,11,0,0,0,0,44.50951684,0,0,0,0,0,55.49048316,75.21367521,24.78632479,34.80519481,46.75324675,16.62337662,1.818181818,0,0
17,31,611700,3,17316117003,170316117003.00,818,32.8,444,33.4,374,31.7,818,0,219,0,0,0,0,0,599,36429,412,320,92,486,25,0,0,0,0,6,0,0,20,17,27,15,8,13,10,278,15,0,37,8,7,0,0,0,0,24,18,33,14,8,28,0,13,34,33,0,8,7,6,0,0,26.77261614,0,0,0,0,0,73.22738386,77.66990291,22.33009709,29.01234568,60.28806584,10.69958848,0,0,0
17,31,620200,2,17316202002,170316202002.00,1123,27.9,641,27.5,482,29.8,1123,287,0,0,21,0,0,0,815,49755,714,613,101,715,24,0,0,0,0,0,0,11,23,35,15,9,0,18,38,210,29,34,52,102,97,18,0,0,6,0,0,45,7,47,6,19,57,22,62,8,42,30,8,6,25.55654497,0,0,1.869991095,0,0,0,72.57346394,85.85434174,14.14565826,24.1958042,33.42657343,39.86013986,2.517482517,0,0
17,31,630900,2,17316309002,170316309002.00,1101,33,446,39.9,655,18,1101,63,53,0,0,0,0,0,985,23625,341,299,42,640,16,0,0,0,16,14,14,0,49,0,0,27,77,45,9,274,25,45,0,20,4,5,0,0,0,67,24,111,0,28,54,6,0,0,0,31,34,5,0,0,5.722070845,4.813805631,0,0,0,0,0,89.46412352,87.68328446,12.31671554,41.71875,46.71875,10.78125,0.78125,0,0
17,31,170500,1,17311705001,170311705001.00,1304,40.4,543,36.3,761,45.4,1304,955,0,0,52,0,0,23,274,72727,660,616,44,1001,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,363,82,33,174,114,170,44,0,0,0,28,40,33,33,9,6,10,13,37,42,95,32,55,49,0,73.23619632,0,0,3.987730061,0,0,1.763803681,21.01226994,93.33333333,6.666666667,2.097902098,44.45554446,49.05094905,4.395604396,0,0
17,31,821900,2,17318219002,170318219002.00,1056,50.1,508,47.6,548,50.4,1056,527,412,0,0,0,0,0,117,99107,554,516,38,842,0,0,0,0,27,0,30,0,0,0,0,0,0,0,0,245,0,16,217,71,190,37,0,9,0,9,26,0,0,7,0,23,0,42,47,37,133,9,19,15,49.90530303,39.01515152,0,0,0,0,0,11.07954545,93.14079422,6.859205776,6.7695962,29.09738717,58.66983373,4.394299287,0,1.06888361
17,31,821900,3,17318219003,170318219003.00,973,42.9,444,52.4,529,40.2,973,865,60,0,6,0,0,6,36,83542,491,476,15,618,14,0,0,0,0,0,0,0,0,0,14,0,0,6,8,103,0,30,145,26,133,73,36,30,17,0,17,0,0,45,15,15,9,28,28,58,61,28,14,52,88.90030832,6.166495375,0,0.616649538,0,0,0.616649538,3.699897225,96.94501018,3.054989817,6.796116505,16.66666667,54.04530744,11.81229773,5.825242718,4.854368932
17,31,821900,1,17318219001,170318219001.00,1155,33.8,497,29.8,658,36.5,1155,445,263,0,75,0,59,0,313,55536,628,580,48,747,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,205,44,94,155,96,91,42,0,0,29,7,42,8,0,0,33,16,19,30,15,45,57,31,0,13,38.52813853,22.77056277,0,6.493506494,0,5.108225108,0,27.0995671,92.3566879,7.643312102,2.677376171,33.33333333,58.36680054,5.62248996,0,0
17,31,821900,4,17318219004,170318219004.00,732,49.7,346,46.1,386,53.8,732,568,100,0,16,0,0,0,48,66875,263,248,15,532,0,0,0,0,0,0,6,0,0,7,13,6,6,0,6,98,24,35,138,29,127,37,0,0,16,0,26,7,8,0,22,8,0,27,8,15,48,26,16,13,77.59562842,13.66120219,0,2.18579235,0,0,0,6.557377049,94.29657795,5.703422053,8.270676692,22.93233083,61.84210526,6.954887218,0,0
17,31,823602,1,17318236021,170318236021.00,1581,51.5,698,47.7,883,58.6,1581,1351,103,0,0,0,0,0,127,58368,915,887,28,1287,20,0,0,0,0,0,0,0,0,0,0,15,28,0,0,511,32,134,92,170,174,111,0,0,98,73,57,16,12,33,19,18,34,90,130,116,81,23,53,0,85.45224541,6.51486401,0,0,0,0,0,8.032890576,96.93989071,3.06010929,4.895104895,42.19114219,44.28904429,8.624708625,0,0
17,31,823602,2,17318236022,170318236022.00,1261,59.6,503,51.4,758,65.2,1261,1065,91,0,32,0,0,0,73,65625,513,513,0,1105,6,0,0,0,0,0,0,0,0,0,19,3,14,30,57,304,72,186,154,77,119,58,6,0,0,0,17,0,17,0,39,54,12,37,128,53,47,9,10,0,84.45678033,7.216494845,0,2.537668517,0,0,0,5.789056305,100,0,11.67420814,34.02714932,48.50678733,5.248868778,0.542986425,0
17,31,824108,1,17318241081,170318241081.00,2858,35.7,1157,36.4,1701,35.6,2858,1422,826,0,382,0,0,27,201,71635,1514,1497,17,1896,62,0,0,0,0,0,0,0,0,9,0,0,0,27,0,412,31,155,203,216,452,265,35,29,74,87,102,0,45,33,15,76,0,12,97,284,109,20,33,60,49.75507348,28.9013296,0,13.3659902,0,0,0.944716585,7.032890133,98.87714663,1.122853369,5.168776371,23.3649789,54.11392405,13.97679325,1.845991561,1.529535865
17,31,824108,2,17318241082,170318241082.00,2476,38.9,1346,38.1,1130,40.7,2476,1958,0,0,245,0,0,0,273,118519,1591,1547,44,1735,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,386,47,170,370,166,253,173,87,22,19,0,0,9,0,52,0,41,0,81,0,152,59,80,241,60,79.07915994,0,0,9.894991922,0,0,0,11.02584814,97.23444375,2.765556254,3.515850144,24.95677233,55.27377522,9.971181556,5.014409222,1.268011527
17,31,818800,3,17318188003,170318188003.00,473,38.9,211,36.7,262,39.9,473,300,0,0,34,0,0,0,139,80909,286,286,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,59,49,110,66,27,0,0,0,0,34,0,0,15,0,21,16,27,34,16,0,4,75,63.42494715,0,0,7.188160677,0,0,0,29.38689218,100,0,0,0,74.65940054,17.98365123,7.356948229,0
17,31,818800,1,17318188001,170318188001.00,1290,34,653,32.4,637,36.8,1290,1031,0,0,98,0,0,0,161,104250,615,602,13,716,0,0,0,0,0,23,0,0,0,0,0,0,15,0,19,46,0,0,67,157,274,115,0,0,0,0,0,13,0,0,0,23,0,21,12,106,15,70,75,36,79.92248062,0,0,7.596899225,0,0,0,12.48062016,97.88617886,2.113821138,7.960893855,6.424581006,69.55307263,16.06145251,0,0
17,31,818800,2,17318188002,170318188002.00,496,56.4,194,57.2,302,52.6,496,488,8,0,0,0,0,0,0,99886,282,264,18,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,18,55,52,194,46,0,0,18,0,0,0,0,16,0,0,0,17,0,57,31,0,76,0,98.38709677,1.612903226,0,0,0,0,0,0,93.61702128,6.382978723,0,9.2039801,79.35323383,11.44278607,0,0
17,31,818800,5,17318188005,170318188005.00,1135,37.3,564,33,571,39.6,1135,990,59,0,0,0,0,0,86,105813,532,532,0,741,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,154,42,0,53,56,293,79,0,43,32,0,12,19,0,0,31,0,0,51,15,54,112,42,58,15,87.2246696,5.198237885,0,0,0,0,0,7.577092511,100,0,2.834008097,26.45074224,54.25101215,10.66126856,0,5.802968961
17,31,818800,6,17318188006,170318188006.00,1087,39.4,460,33.6,627,40.9,1087,694,0,0,0,0,0,62,331,75144,491,447,44,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,12,26,151,23,143,293,0,15,16,23,0,19,55,0,15,0,0,36,41,99,51,0,58,0,63.84544618,0,0,0,0,0,5.703771849,30.45078197,91.03869654,8.961303462,0,14.79057592,44.89528796,38.35078534,0,1.963350785
17,31,191100,6,17311911006,170311911006.00,1137,30.8,578,32,559,26.8,1137,115,27,0,0,0,0,0,995,72633,699,649,50,728,27,0,0,22,0,0,19,19,0,11,0,0,37,25,35,171,34,25,99,67,127,0,10,0,0,20,0,17,16,0,25,0,0,75,58,89,22,0,11,0,10.11433597,2.374670185,0,0,0,0,0,87.51099384,92.84692418,7.153075823,26.78571429,28.15934066,43.68131868,0,1.373626374,0
17,31,191100,3,17311911003,170311911003.00,680,33.1,310,37.3,370,20.7,680,53,0,0,0,0,0,0,627,47067,371,371,0,395,0,0,0,0,22,0,0,0,79,0,0,0,0,0,0,67,60,15,73,62,0,17,0,0,0,28,0,0,0,13,0,38,52,26,10,15,0,0,0,19,7.794117647,0,0,0,0,0,0,92.20588235,100,0,25.56962025,32.15189873,37.97468354,4.303797468,0,0
17,31,191100,4,17311911004,170311911004.00,1511,32.3,622,32.9,889,26.7,1511,75,69,0,0,0,0,0,1367,49148,676,642,34,858,0,0,0,0,15,0,0,6,0,0,0,0,0,0,55,382,34,53,195,79,25,14,0,0,28,0,0,50,24,18,48,0,22,18,77,60,0,0,20,0,4.963600265,4.566512244,0,0,0,0,0,90.46988749,94.9704142,5.029585799,8.857808858,48.48484848,41.02564103,1.631701632,0,0
17,31,191100,1,17311911001,170311911001.00,886,46.2,478,38.5,408,52.7,886,29,82,0,0,0,0,0,775,36587,467,467,0,647,31,0,0,0,0,0,73,0,52,0,26,44,0,0,31,192,27,38,108,0,0,25,0,0,26,47,11,11,24,25,44,0,18,0,64,10,27,14,0,0,3.273137698,9.255079007,0,0,0,0,0,87.4717833,100,0,39.72179289,33.84853168,22.56568779,3.863987635,0,0
17,31,230400,2,17312304002,170312304002.00,1144,37.6,543,38.4,601,37.3,1144,109,0,0,28,0,0,10,997,63382,562,465,97,783,30,0,0,0,0,0,0,9,78,21,64,3,28,21,20,174,27,43,125,30,51,59,0,0,55,33,19,12,3,0,0,23,0,15,53,51,38,22,6,8,9.527972028,0,0,2.447552448,0,0,0.874125874,87.15034965,82.74021352,17.25978648,34.9936143,25.67049808,31.80076628,7.535121328,0,0
17,31,802506,2,17318025062,170318025062.00,957,37.5,461,40.9,496,34.6,957,334,4,23,178,0,0,25,393,87778,624,606,18,698,20,0,0,0,0,0,0,7,25,0,0,0,6,11,20,204,6,61,93,41,141,37,15,11,12,0,0,11,6,0,0,22,24,0,55,67,54,43,27,9,34.90073145,0.417972832,2.403343783,18.59979101,0,0,2.612330199,41.06583072,97.11538462,2.884615385,12.75071633,30.08595989,48.13753582,5.300859599,2.148997135,1.575931232
17,31,802506,1,17318025061,170318025061.00,1519,37.9,835,31.7,684,42,1519,535,34,0,163,0,0,26,761,82143,913,888,25,953,82,0,0,0,0,0,8,0,13,0,0,57,31,0,0,285,29,23,72,59,246,48,0,0,0,6,5,5,31,18,24,9,58,12,34,52,62,30,49,33,35.22053983,2.238314681,0,10.73074391,0,0,1.711652403,50.09874918,97.26177437,2.73822563,20.04197272,32.94858342,41.97271773,5.036726128,0,0
17,31,802609,1,17318026091,170318026091.00,2550,31,1343,30.4,1207,32.8,2550,983,0,0,773,0,0,0,794,76544,1639,1599,40,1764,0,0,0,0,0,0,0,0,49,0,30,0,0,33,0,248,11,153,188,97,547,352,56,0,38,21,11,10,78,79,10,43,30,83,38,211,102,122,27,0,38.54901961,0,0,30.31372549,0,0,0,31.1372549,97.55948749,2.440512508,6.349206349,14.68253968,55.83900227,19.95464853,3.174603175,0
17,31,802609,4,17318026094,170318026094.00,1933,38.1,1034,34.3,899,38.7,1933,926,54,0,79,0,0,11,863,48319,1118,1095,23,1328,84,0,0,0,0,0,0,0,102,0,38,0,0,0,28,355,83,137,165,121,157,58,0,0,11,67,12,67,18,95,36,66,29,116,51,129,6,21,12,27,47.90481117,2.793585101,0,4.086911536,0,0,0.569063632,44.64562856,97.94275492,2.057245081,18.97590361,32.98192771,43.6746988,4.36746988,0,0
17,31,81600,2,17310816002,170310816002.00,751,31.3,338,31.3,413,31.3,751,641,0,0,86,0,0,24,0,104857,586,573,13,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,13,0,330,184,74,26,60,0,15,0,0,27,0,0,0,29,52,60,129,96,82,77,85.35286285,0,0,11.45139814,0,0,3.195739015,0,97.78156997,2.218430034,0,1.984732824,54.65648855,28.09160305,11.29770992,3.969465649
17,31,820502,1,17318205021,170318205021.00,1171,43.4,673,43.4,498,41.8,1171,919,0,0,0,0,0,0,252,75921,607,578,29,878,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,418,0,19,176,139,77,6,20,0,0,0,0,19,71,0,0,7,10,0,106,131,41,28,27,0,78.47993168,0,0,0,0,0,0,21.52006832,95.22240527,4.777594728,2.619589977,47.60820046,46.81093394,0.683371298,2.277904328,0
17,31,820502,4,17318205024,170318205024.00,1080,40.7,565,32.7,515,50.5,1080,625,121,0,8,0,0,36,290,34861,319,304,15,782,19,12,0,0,0,0,0,0,0,0,24,25,17,43,14,201,17,82,71,82,113,40,0,22,31,0,43,12,10,17,0,12,0,22,23,33,0,22,0,0,57.87037037,11.2037037,0,0.740740741,0,0,3.333333333,26.85185185,95.29780564,4.702194357,19.69309463,27.87723785,44.50127877,5.115089514,0,2.813299233
17,31,803010,1,17318030101,170318030101.00,991,43.1,472,31.8,519,46.4,991,433,62,0,247,0,0,0,249,85125,653,634,19,802,0,0,0,0,0,0,0,0,5,0,0,0,5,0,23,157,28,45,171,58,226,75,0,9,17,0,9,16,0,32,0,0,18,55,12,129,18,39,48,23,43.69323915,6.256306761,0,24.92431887,0,0,0,25.12613522,97.09035222,2.909647779,4.114713217,23.06733167,62.34413965,9.351620948,0,1.122194514
17,31,803010,3,17318030103,170318030103.00,1243,37.5,577,40,666,37.4,1243,963,0,0,36,0,0,67,177,132889,645,594,51,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,60,90,79,332,82,0,31,0,0,0,9,0,25,0,9,0,17,14,35,76,88,73,54,77.47385358,0,0,2.896218825,0,0,5.390185036,14.23974256,92.09302326,7.906976744,0,16.79012346,69.25925926,10.12345679,0,3.827160494
17,31,390100,1,17313901001,170313901001.00,1626,30.7,729,30.5,897,30.9,1626,82,1252,46,113,0,0,111,22,80234,888,853,35,999,8,0,0,0,0,0,0,0,7,0,8,9,0,40,0,100,9,45,140,88,325,186,25,9,79,55,19,7,14,19,0,11,6,79,41,66,49,39,119,72,5.043050431,76.99876999,2.82902829,6.949569496,0,0,6.826568266,1.35301353,96.05855856,3.941441441,7.207207207,10.91091091,59.85985986,18.61861862,2.502502503,0.900900901
17,31,380700,1,17313807001,170313807001.00,1330,47.1,630,45.8,700,51.1,1330,76,1218,6,0,0,0,13,17,43250,525,405,120,1056,4,0,0,0,0,0,0,0,11,0,12,12,65,86,6,345,27,54,209,44,42,117,0,22,31,86,14,14,12,27,25,15,52,6,16,55,50,0,6,18,5.714285714,91.57894737,0.45112782,0,0,0,0.977443609,1.278195489,77.14285714,22.85714286,18.56060606,35.22727273,33.04924242,11.07954545,0,2.083333333
17,31,381200,1,17313812001,170313812001.00,890,36.2,324,36.4,566,29.8,890,28,754,41,0,0,0,67,0,38285,389,326,63,576,0,0,0,0,0,0,0,0,0,0,13,0,0,0,27,12,0,46,74,171,102,102,22,7,13,39,56,15,0,46,60,0,0,15,33,24,57,0,13,28,3.146067416,84.71910112,4.606741573,0,0,0,7.528089888,0,83.80462725,16.19537275,6.944444444,2.083333333,68.22916667,17.70833333,3.819444444,1.215277778
17,31,390200,1,17313902001,170313902001.00,723,40.1,309,41.4,414,36.8,723,45,551,0,43,0,0,77,7,62917,443,436,7,485,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,42,0,16,88,41,136,98,11,34,16,26,28,8,6,0,0,17,40,36,38,55,0,13,32,41,6.22406639,76.21023513,0,5.947441217,0,0,10.65006916,0.968188105,98.41986456,1.58013544,3.917525773,8.659793814,57.93814433,20.20618557,2.268041237,7.010309278
17,31,20500,2,17310205002,170310205002.00,1629,26.7,796,26,833,28.4,1629,46,156,0,338,0,0,236,853,63438,882,769,113,985,83,0,0,0,0,0,0,0,32,0,0,0,50,0,0,203,0,34,78,37,270,135,22,41,18,0,15,31,0,50,17,0,15,57,127,54,41,0,64,0,2.823818293,9.576427256,0,20.74892572,0,0,14.48741559,52.36341314,87.18820862,12.81179138,16.75126904,20.60913706,42.53807107,13.70558376,2.233502538,4.162436548
17,31,20500,4,17310205004,170310205004.00,523,39.1,373,39.5,150,34.2,523,57,110,0,255,0,0,38,63,43480,272,234,38,417,0,0,0,0,0,0,0,0,0,0,0,23,39,23,0,133,12,0,57,0,106,9,15,0,16,0,19,28,14,0,0,54,34,13,21,0,0,0,18,0,10.89866157,21.03250478,0,48.75717017,0,0,7.265774379,12.0458891,86.02941176,13.97058824,20.38369305,34.77218225,39.08872902,2.158273381,3.597122302,0
17,31,140601,1,17311406011,170311406011.00,2886,36.6,1570,35.9,1316,37.5,2886,661,329,0,695,0,0,18,1183,43988,1407,1280,127,2048,74,0,0,0,8,12,5,6,116,0,83,46,29,28,97,463,42,96,288,175,364,89,27,0,80,45,18,70,32,89,89,26,21,50,48,112,98,46,30,27,22.9036729,11.3998614,0,24.08177408,0,0,0.623700624,40.99099099,90.97370291,9.026297086,24.609375,24.65820313,45.06835938,4.345703125,1.318359375,0
17,31,140701,1,17311407011,170311407011.00,1459,36.3,721,36.2,738,36.6,1459,469,75,9,339,0,0,78,489,76750,923,892,31,1088,28,0,0,0,0,0,4,13,54,0,11,0,6,11,27,201,11,25,162,53,300,123,48,11,18,0,19,55,16,29,11,16,17,33,65,73,77,54,56,26,32.145305,5.140507197,0.616860864,23.23509253,0,0,5.346127485,33.51610692,96.64138678,3.358613218,14.15441176,19.48529412,49.63235294,11.30514706,4.411764706,1.011029412
17,31,700100,2,17317001002,170317001002.00,1040,31.6,541,28.8,499,32.6,1040,0,587,0,0,0,0,11,442,81429,547,547,0,628,38,0,0,0,0,0,0,89,0,0,0,0,14,17,0,204,12,20,91,35,80,14,14,0,0,0,18,0,12,43,0,0,27,28,31,14,87,56,18,0,0,56.44230769,0,0,0,0,1.057692308,42.5,100,0,25.15923567,34.39490446,35.98726115,2.229299363,2.229299363,0
17,31,710600,2,17317106002,170317106002.00,957,38.5,493,30.3,464,45.1,957,50,883,0,0,0,9,15,0,33194,324,307,17,591,0,0,0,0,0,0,12,0,0,0,11,19,6,17,31,220,22,0,102,86,57,8,0,0,43,52,37,33,15,33,28,14,6,42,14,46,0,12,0,12,5.224660397,92.26750261,0,0,0,0.940438871,1.567398119,0,94.75308642,5.24691358,16.24365482,40.94754653,41.45516074,1.353637902,0,0
17,31,830300,4,17318303004,170318303004.00,955,47.2,385,32.9,570,59.3,955,375,578,0,0,0,0,0,2,48377,580,517,63,843,0,0,0,0,0,0,0,0,0,1,0,0,8,16,20,226,22,77,69,217,118,53,0,16,13,14,36,46,9,27,55,39,57,0,121,101,0,0,0,0,39.26701571,60.52356021,0,0,0,0,0,0.209424084,89.13793103,10.86206897,5.338078292,29.41874259,57.05812574,6.287069988,0,1.897983393
17,31,802610,1,17318026101,170318026101.00,1655,46.4,803,40.9,852,49.6,1655,1360,5,0,215,0,0,39,36,93194,823,809,14,1295,0,0,0,0,0,0,0,0,6,0,25,5,5,5,15,280,49,108,160,124,325,145,29,14,6,10,5,15,44,34,18,18,5,46,74,71,83,100,53,48,82.17522659,0.302114804,0,12.99093656,0,0,2.356495468,2.175226586,98.29890644,1.70109356,4.71042471,25.40540541,55.36679537,11.1969112,2.239382239,1.081081081
17,31,80201,2,17310802012,170310802012.00,1239,46.1,558,35.6,681,47.4,1239,1066,42,0,78,0,19,0,34,89925,963,908,55,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,19,134,35,631,179,89,21,0,0,19,0,38,39,0,0,20,38,173,208,72,35,75,173,86.03712672,3.389830508,0,6.295399516,0,1.533494754,0,2.744148507,94.2886812,5.711318795,0,4.729148753,70.42132416,15.39122958,7.652622528,1.805674979
17,31,80201,1,17310802011,170310802011.00,1306,35.5,596,35.9,710,35.3,1306,977,57,0,165,0,0,0,107,95724,1065,1011,54,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,36,20,0,126,56,443,417,94,19,17,19,38,0,78,0,20,37,0,70,124,112,115,137,122,114,74.8085758,4.364471669,0,12.63399694,0,0,0,8.19295559,94.92957746,5.070422535,1.544715447,4.552845528,50.81300813,33.90243902,7.642276423,1.544715447
17,31,80202,1,17310802021,170310802021.00,621,32.3,323,32.4,298,30.9,621,390,8,0,64,0,0,0,159,98580,485,485,0,516,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,32,59,187,111,92,10,43,0,8,17,17,0,0,12,0,30,10,55,44,0,10,113,62.80193237,1.288244767,0,10.30595813,0,0,0,25.60386473,100,0,4.84496124,0,53.87596899,21.51162791,17.82945736,1.937984496
17,31,70101,1,17310701011,170310701011.00,1411,32.9,593,32.6,818,33.3,1411,1176,0,15,42,0,0,145,33,91414,953,884,69,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,16,71,19,384,355,175,14,48,0,15,19,46,0,16,0,13,53,130,96,169,50,84,66,83.34514529,0,1.063075833,2.976612332,0,0,10.27639972,2.338766832,92.75970619,7.240293809,0,6.170598911,44.4646098,32.21415608,15.88021779,1.270417423
17,31,210601,2,17312106012,170312106012.00,737,29.8,340,31.5,397,26.9,737,305,3,0,16,0,0,0,413,73421,496,446,50,504,2,0,0,0,0,0,0,0,0,0,0,11,7,14,0,146,2,22,70,57,117,36,20,0,0,0,20,0,0,23,0,20,0,42,19,27,26,18,10,19,41.38398915,0.407055631,0,2.170963365,0,0,0,56.03799186,89.91935484,10.08064516,6.746031746,29.36507937,52.77777778,7.142857143,3.968253968,0
17,31,210601,3,17312106013,170312106013.00,1687,35.6,762,36,925,35.1,1687,455,0,0,84,0,28,34,1086,78210,1014,969,45,1265,35,0,0,0,0,6,4,57,134,0,36,0,20,12,58,116,46,30,87,45,467,70,42,0,35,10,4,0,18,20,31,0,17,58,73,134,61,57,16,61,26.97095436,0,0,4.979253112,0,1.659751037,2.015411974,64.37462952,95.56213018,4.437869822,28.61660079,12.80632411,49.72332016,5.533596838,3.320158103,0
17,31,700502,2,17317005022,170317005022.00,2015,35.5,999,30.3,1016,43.9,2015,133,1832,0,0,0,0,37,13,78795,798,762,36,1334,0,0,0,0,0,0,0,8,0,0,0,24,14,14,24,253,19,88,469,131,189,101,0,0,38,0,22,11,0,54,0,0,16,0,54,91,67,74,79,11,6.600496278,90.91811414,0,0,0,0,1.836228288,0.64516129,95.4887218,4.511278195,6.296851574,20.3898051,65.74212894,7.571214393,0,0
17,31,20901,1,17310209011,170310209011.00,2612,33.6,1332,31.8,1280,35.1,2612,646,795,0,686,0,0,42,443,45625,1378,1345,33,1708,49,0,0,103,0,0,0,0,22,0,26,26,28,27,58,238,39,31,224,108,426,269,34,0,48,52,83,27,57,49,43,41,24,78,72,149,43,28,10,8,24.73200613,30.43644717,0,26.26339969,0,0,1.607963247,16.96018377,97.60522496,2.394775036,19.84777518,16.21779859,46.19437939,15.74941452,1.990632319,0
17,31,20901,3,17310209013,170310209013.00,2565,32.1,1294,35.4,1271,30.2,2565,525,418,0,709,0,0,275,638,53386,1498,1483,15,1658,91,0,0,0,40,22,0,0,81,0,8,9,14,14,94,326,20,67,288,115,275,119,52,23,40,22,97,20,33,35,12,34,51,103,98,77,100,29,32,28,20.46783626,16.2962963,0,27.64132554,0,0,10.72124756,24.87329435,98.99866489,1.001335113,22.49698432,20.86851628,44.93365501,7.177322075,3.136308806,1.38721351
17,31,20701,2,17310207012,170310207012.00,908,40.3,485,39.2,423,40.8,908,620,40,0,153,0,0,16,79,106029,559,532,27,688,12,0,0,0,0,0,0,6,4,0,0,0,0,7,0,149,14,36,127,31,198,84,15,5,6,6,5,5,32,11,6,0,9,14,17,32,57,27,40,59,68.28193833,4.405286344,0,16.85022026,0,0,1.762114537,8.700440529,95.16994633,4.830053667,4.215116279,23.69186047,56.97674419,12.20930233,2.180232558,0.726744186
17,31,20701,1,17310207011,170310207011.00,936,42.4,392,45.8,544,41.4,936,597,40,0,151,0,0,15,133,66750,493,456,37,660,8,0,0,0,0,0,12,0,0,0,17,14,0,18,8,113,0,7,34,30,217,138,29,15,9,16,5,4,15,9,22,20,34,38,5,24,41,28,19,62,63.78205128,4.273504274,0,16.13247863,0,0,1.602564103,14.20940171,92.49492901,7.505070994,11.66666667,17.12121212,43.63636364,20.90909091,4.393939394,2.272727273
17,31,252102,1,17312521021,170312521021.00,2142,32.4,944,28,1198,36.2,2142,0,1677,0,0,0,0,0,465,43329,739,706,33,1367,0,0,0,0,0,39,0,0,17,0,0,0,0,51,71,316,36,90,373,163,112,99,0,0,61,41,56,57,55,23,20,130,35,85,112,28,22,0,22,0,0,78.29131653,0,0,0,0,0,21.70868347,95.53450609,4.465493911,13.02121434,25.74981712,53.98683248,7.242136064,0,0
17,31,252202,2,17312522022,170312522022.00,685,25.6,340,21.7,345,28,685,0,685,0,0,0,0,0,0,21250,322,285,37,356,0,0,0,0,0,0,0,0,0,0,0,0,30,19,15,106,0,0,92,24,70,0,0,0,110,0,16,24,29,20,15,21,0,0,0,30,0,11,0,0,0,100,0,0,0,0,0,0,88.50931677,11.49068323,17.97752809,29.7752809,52.24719101,0,0,0
17,31,252202,3,17312522023,170312522023.00,771,43.2,361,40.4,410,46.6,771,46,720,0,0,0,0,0,5,18750,355,324,31,641,12,0,0,0,28,0,0,10,0,13,18,48,56,12,42,167,0,29,99,76,31,0,0,0,91,55,58,28,13,18,60,9,6,0,43,0,0,15,0,0,5.966277562,93.38521401,0,0,0,0,0,0.648508431,91.26760563,8.732394366,37.28549142,26.05304212,36.66146646,0,0,0
17,31,840200,1,17318402001,170318402001.00,2419,38.9,1161,37.3,1258,39.8,2419,530,51,0,1393,0,36,23,386,61806,1350,1281,69,1780,181,0,0,0,17,0,9,13,10,5,82,65,37,2,107,363,78,55,221,51,331,107,23,23,77,38,70,29,5,47,27,30,36,37,77,166,58,60,18,56,21.90988012,2.108309219,0,57.58577925,0,1.488218272,0.950806118,15.95700703,94.88888889,5.111111111,29.66292135,24.7752809,36.96629213,6.011235955,1.292134831,1.292134831
